0 80 5.81725 3.89062 23.6138 6.22804 4.4112 4.06192 42.4137 7.12748 3.07865 4.05911 42.147 8.79514 10.9396
0 80 1.90872 3.8904 23.5829 6.16472 7.01728 4.06065 42.2933 8.2472 4.1759 4.09534 45.5444 8.15512 14.4249
0 80 1.72101 3.8903 23.5697 6.102 7.04064 4.06101 42.327 9.19064 0.0956962 4.06983 43.1609 7.26345 15.8962
0 80 0.573854 3.89002 23.5301 6.34904 6.02881 4.06105 42.3312 7.73919 7.17137 3.89191 23.7935 7.7541 17.0922
0 80 4.38412 3.88995 23.5198 6.07063 7.10779 4.06118 42.3431 9.09377 1.81398 3.97744 34.0109 5.75002 19.3157
0 80 5.63656 3.89045 23.5897 6.15838 2.92977 4.06083 42.3101 8.65589 4.0288 4.05735 41.98 7.87349 19.349
0 80 1.96777 3.89066 23.6191 6.16161 7.11083 4.06088 42.3154 8.64377 0.282477 4.1758 52.9696 8.16737 20.1388
0 80 3.33261 3.8897 23.4845 7.62638 6.16867 4.06038 42.2681 6.80133 4.48617 4.05958 42.1914 6.71418 20.2093
0 80 1.94755 3.89089 23.652 6.32617 4.34502 4.06142 42.3661 7.75916 7.08891 3.94752 30.7296 7.61186 20.3357
0 80 6.06156 3.88976 23.4937 6.39198 4.57312 4.05999 42.2305 7.46874 3.12255 4.00084 36.4403 8.31001 20.9383
0 80 5.88067 3.8905 23.5969 6.38684 4.26675 4.06038 42.2675 7.81132 6.98641 3.82872 12.598 7.31426 21.1496
0 80 2.05521 3.89101 23.6682 6.34082 7.06883 4.06061 42.2899 7.67374 4.17864 4.06487 42.6926 7.63147 21.2436
0 80 1.73951 3.88931 23.4302 6.09871 6.81285 4.06106 42.3322 8.47437 0.0642444 4.0619 42.4119 8.11391 22.3887
0 80 3.98643 3.89009 23.5396 6.29807 6.72933 4.06092 42.3194 8.84504 1.2069 4.01565 37.9306 5.95648 22.5873
0 80 2.27305 3.89067 23.6207 6.14614 7.26519 4.06142 42.366 8.21944 0.545107 4.06166 42.389 7.62275 22.8373
0 80 6.00247 3.89006 23.5354 6.45578 3.08418 4.06072 42.2998 8.53236 4.32315 4.2698 62.0646 10.1273 23.1751
0 80 4.19313 3.88951 23.4588 6.32402 6.85507 4.06045 42.2748 8.94499 1.49961 4.14021 49.6841 6.79529 23.91
0 80 0.491836 3.8899 23.513 6.35479 3.15643 4.06142 42.3661 7.65599 6.07141 4.01877 38.2407 7.42508 24.8062
0 80 5.94173 3.89059 23.6105 6.37021 4.48033 4.06036 42.266 7.0273 7.37998 4.27314 62.4102 11.8742 24.9259
0 80 6.12673 3.89044 23.5889 6.40781 4.59027 4.06091 42.3183 6.8988 7.31032 4.2621 61.2763 11.2665 25.1683
0 80 5.76109 3.8907 23.6249 6.49362 4.22693 4.06152 42.3759 8.01486 7.16206 4.14351 49.9881 9.44072 25.4813
0 80 5.61471 3.88958 23.4685 6.28583 2.86645 4.06065 42.2931 7.71757 4.0189 3.95672 31.7629 7.08948 25.791
0 80 4.09163 3.89049 23.5952 6.37265 6.83446 4.06092 42.3193 8.80944 1.67972 3.85507 18.057 4.83333 26.6119
0 80 4.31192 3.89018 23.5524 6.39069 5.66391 4.0608 42.3078 6.63851 6.94411 4.17326 52.7339 9.70942 27.0117
0 80 3.72452 3.88954 23.4629 7.61291 6.53426 4.06042 42.2716 8.95199 4.85036 3.96173 32.3159 6.34406 27.7183
