0 80 7.60044 3.89043 28.2601 4.64172 4.69532 4.06099 52.8164 6.23334 2.57438 4.21404 80.8808 17.2462 80.3347
0 80 1.74078 3.89057 28.2829 4.47795 6.73692 4.06141 52.8752 8.175 3.84431 4.2161 81.7254 15.9035 80.4501
0 80 2.17536 3.89041 28.2562 4.45576 4.73715 4.061 52.8179 6.43755 3.05693 4.20871 78.9777 16.8764 10.9827
0 80 4.36558 3.89033 28.2414 4.45683 1.6529 4.06096 52.8133 4.32803 2.90891 4.21635 81.8343 18.1837 81.3166
0 80 2.01695 3.8903 28.237 4.49314 2.87695 4.06027 52.7186 8.08735 3.89463 4.21595 81.6629 15.5168 81.7475
0 80 6.22511 3.89043 28.2597 4.65895 4.82583 4.0601 52.6952 6.18935 3.18692 4.21303 80.4949 16.9488 81.8027
0 80 3.71775 3.89163 28.4654 4.34056 0.251083 4.06021 52.7106 6.13325 2.44625 4.21524 81.3658 17.3959 82.4868
0 80 0.298131 3.89069 28.3042 4.64225 1.60617 4.06131 52.8609 5.44287 2.95266 4.21543 81.4416 17.235 83.0158
0 80 3.4987 3.89042 28.2568 4.37707 0.440957 4.06091 52.8055 6.57896 2.55324 4.21012 79.451 15.7427 13.4272
0 80 7.23754 3.88976 28.1436 4.63688 4.45155 4.06062 52.7663 7.37307 2.51563 4.21335 80.6147 16.2786 83.7098
0 80 6.30975 3.88963 28.1214 4.46379 1.39504 4.06094 52.8108 4.99644 3.38348 4.21533 81.4002 18.0584 83.75
0 80 3.68776 3.89012 28.2051 4.64359 0.625992 4.06102 52.8208 5.43258 2.72972 4.21389 80.8229 16.807 83.8933
0 80 6.43277 3.8904 28.2534 4.65778 5.50435 4.06075 52.7846 5.71188 3.42883 4.21634 81.8309 17.443 84.0243
0 80 2.02639 3.89048 28.268 4.46749 4.85092 4.061 52.8178 5.70188 3.11303 4.20314 77.2751 16.4927 14.1964
0 80 0.159722 3.88993 28.1724 4.6488 0.803788 4.0605 52.7492 4.68358 2.52716 4.21588 81.6336 17.8079 84.4908
0 80 4.05963 3.89058 28.2852 4.62258 5.18475 4.06095 52.812 5.39129 2.87234 4.20828 78.8399 16.8234 14.7249
0 80 6.07239 3.8895 28.098 4.61865 4.94828 4.06114 52.8382 3.99303 3.24057 4.2135 80.6715 18.2957 84.7815
0 80 5.35268 3.88964 28.1218 4.36247 0.155366 4.06036 52.7309 6.62612 2.79255 4.2049 77.7899 15.5989 14.8326
0 80 2.00751 3.89094 28.3464 4.48092 0.330939 4.06018 52.7056 5.46026 3.10276 4.21161 79.9727 16.2488 14.9413
0 80 4.36978 3.89091 28.3427 4.35148 2.00343 4.06091 52.8067 4.95428 2.98026 4.21519 81.3454 17.5196 85.1805
0 80 2.34743 3.89071 28.308 4.46914 4.61656 4.06144 52.8785 6.0961 3.15336 4.21269 80.3651 16.2806 35.203
0 80 0.384364 3.89079 28.3215 4.65191 5.37063 4.06152 52.8899 5.93408 2.91349 4.20547 77.9591 15.938 65.2489
0 80 2.11788 3.89035 28.246 4.45313 0.361588 4.06101 52.8193 5.16609 3.18873 4.21261 80.335 17.0571 85.3075
0 80 2.2485 3.88996 28.1774 4.65445 0.409746 4.06143 52.8776 6.08258 2.98435 4.2094 79.2088 15.8943 15.4166
0 80 3.75879 3.88958 28.112 4.34749 0.392185 4.06076 52.7856 6.09528 2.40804 4.20915 79.1247 16.617 15.6428
1 80 7.29687 3.89043 28.2592 7.13221 2.2358 4.06116 52.8401 9.20827 4.52127 4.17565 70.8063 10.2812 10.2198
1 80 3.77964 3.88993 28.1729 7.08742 2.54809 4.06094 52.8109 9.59274 0.922448 4.13305 63.2939 7.81436 10.8867
1 80 7.43535 3.89064 28.2956 7.11308 2.42488 4.06074 52.7829 8.39637 4.95995 4.19383 74.8143 10.7113 13.83
1 80 7.12889 3.89016 28.2128 7.10813 2.05019 4.06117 52.8424 7.78788 4.3729 4.18325 72.3885 10.7581 13.9666
1 80 2.31591 3.8905 28.271 7.09974 3.29432 4.06112 52.8353 9.32714 0.562289 4.13796 64.081 8.32531 14.7969
1 80 3.32751 3.88955 28.1077 7.17725 0.423586 4.06095 52.8116 8.01705 2.05637 4.1717 70.0233 11.3842 15.0129
1 80 7.17841 3.89089 28.3379 7.11863 2.14295 4.0607 52.7773 8.6391 4.18066 4.18741 73.3059 11.7964 15.7494
1 80 2.42169 3.89042 28.2575 7.08581 3.49823 4.06112 52.8353 9.3436 0.649167 4.1804 71.7812 8.59172 16.6533
1 80 6.19781 3.89002 28.188 7.19057 3.28107 4.06102 52.8217 8.66688 4.59919 4.03633 49.4596 7.60728 16.9702
1 80 4.11289 3.89056 28.2815 7.07837 2.78994 4.06072 52.7794 10.1213 1.42751 4.12722 62.3774 8.2154 17.3869
1 80 3.75358 3.89025 28.2274 7.13528 2.62043 4.06124 52.8515 9.80029 5.04271 4.19593 75.3379 9.59329 17.837
1 80 7.31416 3.89117 28.3867 7.11973 2.29195 4.06022 52.7109 7.45388 4.65686 4.1942 74.9072 11.0231 19.0999
1 80 6.30365 3.89009 28.2005 7.11385 0.93731 4.06128 52.8574 7.04051 3.45756 4.05569 52.091 10.1227 19.1238
1 80 3.76214 3.89068 28.3031 7.19319 4.80893 4.0602 52.7087 7.07961 2.35555 4.15867 67.5944 12.2733 19.4697
1 80 3.24261 3.89058 28.2852 7.11258 4.31251 4.0608 52.7914 8.02004 5.98828 4.11403 60.3646 9.31787 19.5125
1 80 6.13143 3.89085 28.3317 7.11662 0.635662 4.06122 52.8487 7.09037 3.2489 4.08366 55.9646 9.51372 19.5437
1 80 3.68889 3.88977 28.1453 7.10443 2.67013 4.06131 52.8605 8.90319 1.12646 4.1897 73.8317 10.2927 20.1133
1 80 7.11087 3.89048 28.268 7.1192 2.21419 4.06051 52.7515 8.71302 0.0287389 4.20559 77.9954 12.3345 70.2161
1 80 6.14551 3.89011 28.2036 7.10435 3.27416 4.06061 52.7644 8.84128 4.66898 4.1562 67.1564 9.51022 20.2327
1 80 2.54818 3.89035 28.2456 7.09562 3.53669 4.06081 52.7926 9.04447 0.747243 4.18165 72.0452 10.9894 20.3565
1 80 6.33792 3.8911 28.3753 7.12467 4.75221 4.06075 52.7842 6.44776 3.44158 4.08934 56.7683 10.457 20.3651
1 80 3.83568 3.89062 28.2919 7.12204 2.64228 4.06123 52.8504 8.09787 5.2689 4.21344 80.6492 12.4335 40.4388
1 80 7.37989 3.89018 28.2169 7.13113 0.589855 4.06101 52.8193 7.13977 6.2266 4.1585 67.5649 11.2278 20.5908
1 80 2.34295 3.89077 28.3185 7.08426 3.50318 4.06049 52.7481 9.73394 0.748927 4.177 71.0796 8.46298 20.6131
1 80 7.14771 3.89086 28.3331 7.1135 0.243105 4.06142 52.8765 7.27081 2.10278 4.05582 52.1087 8.48786 20.6523
2 80 2.13899 3.89116 28.3844 6.17174 4.51947 4.06081 52.7919 7.54125 3.26873 4.04844 51.1032 10.062 11.7591
2 80 2.15883 3.89039 28.2523 6.23177 3.14399 4.06022 52.711 8.70147 4.41206 4.21077 79.6763 12.2401 13.6672
2 80 3.78786 3.89159 28.4592 6.27481 2.62127 4.06159 52.8996 9.88684 5.00171 4.18495 72.7595 10.5427 14.5662
2 80 2.09964 3.89076 28.316 6.16025 4.49419 4.06102 52.8216 7.15476 3.0439 4.125 62.0329 11.7033 15.099
2 80 3.55847 3.89083 28.3288 6.05475 4.47398 4.0607 52.7777 7.57974 6.46174 4.18515 72.8027 13.3758 15.1163
2 80 1.97034 3.89038 28.2501 6.27293 3.04757 4.06047 52.7451 8.72368 4.17309 4.08053 55.5256 8.32356 16.918
2 80 5.82217 3.88978 28.1463 6.28376 4.40434 4.06008 52.6929 8.58941 7.03442 4.10336 58.7871 10.7683 19.1424
2 80 1.76385 3.8896 28.1152 6.1965 6.95216 4.06094 52.8108 9.40831 0.165447 4.07474 54.7164 9.06697 19.2691
2 80 7.45921 3.89102 28.3617 7.13328 0.573477 4.06101 52.8199 6.18082 2.32893 4.16731 69.1815 11.8188 19.7422
